File,Cluster
1907.07178,2
1907.08478,0
1907.09212,1
1907.09278,1
1907.09285,4
1907.09472,1
1907.09867,1
1907.11112,0
1907.11813,0
1907.12047,0
1907.12344,3
1908.00112,1
1908.00381,2
1908.00528,3
1908.01766,2
1908.02047,3
1908.02673,3
1908.04005,2
1908.04698,2
1908.04700,4
1908.04734,2
1908.05551,0
1908.06003,1
1908.06183,1
1908.06769,0
1908.10122,3
1908.11137,1
1909.01128,1
1909.01567,1
1909.01789,0
1909.01794,1
1909.01801,1
1909.02393,2
1909.03012,2
1909.03404,0
1909.03821,4
1909.04170,4
1909.04307,0
1909.04559,1
1909.04607,0
1909.04998,2
1909.05190,0
1909.05912,1
1909.06174,2
1909.06673,1
1909.07592,3
1909.08231,1
1909.08251,1
1909.08258,2
1909.08549,4
1909.09137,1
1909.09228,4
1909.09362,1
1909.09418,2
1909.09758,2
1909.09964,2
1909.10031,3
1909.10090,2
1909.10650,0
1909.10838,0
1909.10941,2
1909.11334,4
1909.11994,1
1909.13072,4
1909.13485,2
1909.13486,0
1910.00128,1
1910.00290,0
1910.01539,1
1910.02227,0
1910.02461,2
1910.03144,1
1910.03515,2
1910.04040,0
1910.04376,2
1910.06624,1
1910.06718,4
1910.07278,1
1910.07882,2
1910.08677,2
1910.08747,1
1910.09335,3
1910.09472,2
1910.09879,0
1910.12283,3
1910.13213,4
1910.13526,3
1910.14124,0
1910.14436,2
1911.00497,0
1911.00598,1
1911.00850,0
1911.02065,1
1911.02268,3
1911.02524,0
1911.04400,4
1911.05041,1
1911.06636,0
1911.06657,2
1911.07068,0
1911.07585,2
1911.09539,4
1911.09782,2
1911.09853,2
1911.10154,2
1911.10425,4
1911.11359,0
1911.12851,0
1911.13071,2
1912.00253,3
1912.00915,0
1912.01217,3
1912.01513,4
1912.01683,3
1912.02150,1
1912.02318,1
1912.03295,2
1912.04616,0
1912.04816,1
1912.05022,1
1912.05407,1
1912.08404,4
1912.08664,4
1912.09024,2
1912.09644,1
1912.09729,3
1912.10762,1
1912.12957,2
1912.13263,2
1912.13380,3
2001.00569,2
2001.01891,0
2001.02021,1
2001.02122,0
2001.02330,4
2001.02619,2
2001.02912,2
2001.03809,1
2001.04270,2
2001.04326,0
2001.05208,2
2001.05390,2
2001.05462,1
2001.05490,3
2001.05730,1
2001.05994,0
2001.06190,2
2001.06322,0
2001.06980,1
2001.07118,2
2001.07374,0
2001.08335,3
2001.08656,2
2001.09398,1
2001.11507,2
2002.00801,3
2002.01065,2
2002.01080,2
2002.01352,1
2002.01621,2
2002.02012,0
2002.02697,4
2002.03514,0
2002.03639,4
2002.03841,2
2002.04335,1
2002.05769,2
2002.06000,1
2002.06100,1
2002.06177,2
2002.06432,2
2002.06916,1
2002.07917,2
2002.08718,0
2002.09253,0
2002.10329,2
2002.10433,2
2002.10764,3
2002.10774,4
2002.10870,1
2002.11485,2
2002.11503,2
2002.11776,2
2002.11909,1
2002.12336,4
2002.12556,2
2003.00234,2
2003.00330,2
2003.00439,1
2003.00475,0
2003.00749,2
2003.00814,0
2003.02599,2
2003.02979,1
2003.03433,3
2003.03875,2
2003.04369,1
2003.04445,1
2003.04518,4
2003.04641,0
2003.04707,0
2003.04770,1
2003.05861,2
2003.06551,4
2003.06695,2
2003.07037,4
2003.07108,3
2003.08001,0
2003.08316,2
2003.09643,1
2003.09698,0
2003.11393,1
2003.12694,0
2003.12718,0
2003.13532,4
2003.13633,3
2003.13949,0
2004.00048,2
2004.00427,2
2004.00980,0
2004.01223,3
2004.02462,4
2004.03372,4
2004.05267,2
2004.05268,1
2004.05920,1
2004.08128,3
2004.08599,2
2004.09218,2
2004.09986,4
2004.10119,2
2004.11302,3
2004.11858,2
2004.12152,0
2004.12481,2
2004.12850,0
2004.13439,0
2004.13515,0
2004.13579,4
2004.13710,0
2004.13836,1
2004.14025,0
2004.14254,0
2004.14309,1
2004.14892,4
2005.00206,0
2005.00904,0
2005.02940,2
2005.03003,1
2005.03299,0
2005.04016,3
2005.04022,1
2005.04397,3
2005.04544,0
2005.04589,1
2005.04790,0
2005.04912,4
2005.05538,2
2005.05849,2
2005.06060,2
2005.06223,0
2005.06764,1
2005.06885,2
2005.07156,1
2005.07464,4
2005.08078,2
2005.08517,0
2005.09961,1
2005.11247,0
2005.12360,1
2005.12579,4
2005.13289,1
2005.14037,1
2005.14664,0
2006.00059,2
2006.01444,1
2006.01503,2
2006.02081,1
2006.04089,3
2006.04200,2
2006.04766,4
2006.05608,1
2006.05894,1
2006.06054,4
2006.06323,2
2006.07508,2
2006.08153,2
2006.08155,2
2006.08295,1
2006.08381,0
2006.08467,1
2006.08820,2
2006.10904,3
2006.11097,2
2006.13169,4
2006.14923,1
2006.16917,0
2006.16950,1
2007.00463,1
2007.00747,2
2007.01542,2
2007.02669,1
2007.02742,2
2007.03132,0
2007.03727,2
2007.04452,4
2007.04614,4
2007.04848,2
2007.04862,4
2007.04916,2
2007.04949,1
2007.05081,3
2007.05254,1
2007.05367,0
2007.05423,1
2007.06282,1
2007.07825,2
2007.09185,0
2007.09206,2
2007.09820,2
2007.10257,2
2007.10287,2
2007.10504,0
2007.12870,2
2007.13699,3
2007.14045,1
2007.14070,4
2007.15140,1
2007.15393,2
2008.01188,4
2008.01499,2
2008.02215,3
2008.02849,3
2008.03172,1
2008.03212,3
2008.03518,3
2008.04162,0
2008.05228,2
2008.05607,2
2008.06073,4
2008.06313,2
2008.06319,2
2008.06832,3
2008.06979,2
2008.07372,1
2008.07408,0
2008.07667,3
2008.08446,3
2008.08524,1
2008.10386,1
2008.11791,2
2008.11852,3
2008.12095,2
2009.00326,1
2009.01442,4
2009.01453,4
2009.01534,0
2009.01625,1
2009.01810,2
2009.01953,2
2009.03107,1
2009.04346,2
2009.04589,2
2009.04861,1
2009.04912,2
2009.05186,1
2009.06051,3
2009.06245,3
2009.06251,2
2009.06756,2
2009.07445,2
2009.07659,4
2009.07925,3
2009.07983,1
2009.07986,1
2009.08616,4
2009.08656,0
2009.08696,3
2009.08922,2
2009.10156,0
2009.10237,1
2009.10242,0
2009.10250,2
2009.10253,2
2009.10348,3
2009.11459,1
2009.11485,0
2009.11564,2
2009.13996,2
2009.14452,2
2009.14505,0
2009.14539,0
2009.14665,3
2009.14810,2
2010.00030,1
2010.00134,1
2010.00168,0
2010.00370,4
2010.00810,0
2010.01087,0
2010.01351,4
2010.01676,2
2010.01829,0
2010.02255,4
2010.03084,0
2010.03790,0
2010.05115,2
2010.05394,1
2010.05418,2
2010.05446,0
2010.05480,2
2010.05757,0
2010.06002,2
2010.06164,4
2010.06425,4
2010.06460,3
2010.07722,1
2010.07915,2
2010.07968,4
2010.08140,2
2010.08525,0
2010.10156,0
2010.10645,2
2010.10873,0
2010.11486,1
2010.11719,0
2010.11848,1
2010.12290,4
2010.12683,4
2010.12896,2
2010.12908,0
2010.13033,3
2010.13517,0
2010.14194,4
2010.14376,2
2010.16217,0
2011.00261,4
2011.00905,0
2011.01337,2
2011.01542,3
2011.01832,0
2011.02076,1
2011.02151,2
2011.02340,2
2011.02403,2
2011.02414,1
2011.02573,2
2011.03901,4
2011.04333,1
2011.04501,1
2011.04593,1
2011.04748,0
2011.05617,0
2011.06665,2
2011.07035,4
2011.08606,1
2011.08612,2
2011.09353,2
2011.09705,2
2011.09850,2
2011.10672,2
2011.11381,2
2011.11395,2
2011.12862,1
2011.12863,2
2011.13006,1
2011.13689,2
2011.14475,2
2012.01369,1
2012.01823,3
2012.01917,2
2012.01944,0
2012.02178,1
2012.02282,2
2012.04216,2
2012.04293,0
2012.04626,1
2012.05603,1
2012.05766,0
2012.05860,4
2012.06161,2
2012.06513,1
2012.07172,4
2012.07464,0
2012.07513,1
2012.09049,2
2012.10076,0
2012.10147,2
2012.10191,1
2012.10592,1
2012.10940,1
2012.11078,1
2012.11185,4
2012.11243,0
2012.11319,2
2012.11490,0
2012.11634,2
2012.11689,4
2012.11705,2
2012.11715,1
2012.11957,0
2012.13136,0
2012.13315,1
2012.13574,3
2012.14366,1
2012.15616,2
2101.00058,1
2101.01625,2
2101.01883,4
2101.01973,4
2101.02179,2
2101.02349,3
2101.02729,3
2101.03563,1
2101.03805,1
2101.04167,1
2101.06619,1
2101.06704,2
2101.06749,4
2101.06883,4
2101.06974,0
2101.07202,2
2101.07337,2
2101.07498,1
2101.07691,0
2101.09050,2
2101.10162,3
2101.10504,0
2101.11501,2
2101.11844,2
2102.00333,2
2102.00417,1
2102.00820,4
2102.00834,2
2102.01780,3
2102.02009,2
2102.03062,2
2102.03896,1
2102.04225,0
2102.04231,0
2102.04323,1
2102.04518,1
2102.04871,3
2102.06099,1
2102.06518,2
2102.07246,2
2102.07412,0
2102.07599,4
2102.07917,4
2102.07933,2
2102.08029,0
2102.08035,4
2102.08307,3
2102.08482,0
2102.08845,4
2102.09076,4
2102.09768,1
2102.10336,4
2102.11848,4
2102.12088,3
2102.12151,3
2102.12221,1
2102.12321,2
2103.00070,0
2103.00200,4
2103.00507,2
2103.01171,3
2103.01432,2
2103.02355,1
2103.02362,0
2103.02398,1
2103.02728,2
2103.03359,2
2103.04564,1
2103.06160,2
2103.06371,4
2103.06403,4
2103.06769,2
2103.07080,4
2103.07494,3
2103.07815,2
2103.07877,4
2103.08249,4
2103.08327,1
2103.09990,2
2103.10694,2
2103.10703,2
2103.10798,2
2103.11961,2
2103.13496,1
2103.13520,2
2103.13549,4
2103.13861,0
2103.15456,4
2103.15551,2
2103.15737,0
2103.16196,4
2104.00203,3
2104.00362,2
2104.01910,2
2104.02032,3
2104.02137,0
2104.02425,2
2104.02545,3
2104.04258,0
2104.04597,4
2104.05314,2
2104.05416,1
2104.06172,1
2104.06681,1
2104.06910,2
2104.07666,0
2104.08419,4
2104.08641,0
2104.08747,4
2104.08769,2
2104.08775,4
2104.08819,2
2104.09492,1
2104.09586,2
2104.11037,2
2104.11079,2
2104.11276,4
2104.11918,3
2104.12386,0
2104.13791,1
2104.14102,0
2104.14461,2
2105.00060,2
2105.00162,0
2105.00667,2
2105.01603,4
2105.01925,2
2105.02685,4
2105.03273,1
2105.03354,2
2105.03365,2
2105.04045,2
2105.04848,2
2105.05330,2
2105.05714,2
2105.06635,2
2105.06706,2
2105.06717,0
2105.07351,0
2105.07382,1
2105.07579,2
2105.07648,2
2105.07889,4
2105.08398,3
2105.08541,2
2105.08877,2
2105.08907,2
2105.09914,0
2105.11267,2
2105.11479,1
2105.11611,0
2105.11763,1
2105.11864,1
2105.11982,4
2105.12205,0
2105.12348,2
2105.13074,4
2105.14074,0
2105.14149,4
2105.14463,1
2105.15135,3
2106.00390,1
2106.00461,0
2106.00538,4
2106.00873,2
2106.01086,4
2106.01503,2
2106.01750,2
2106.02204,0
2106.03275,2
2106.03400,0
2106.03619,4
2106.03926,1
2106.04033,1
2106.04072,0
2106.04316,0
2106.04866,1
2106.06009,0
2106.06768,3
2106.06931,4
2106.06932,1
2106.07211,4
2106.07553,2
2106.07555,2
2106.08022,4
2106.08166,0
2106.08670,2
2106.09538,2
2106.10138,1
2106.11454,1
2106.11864,2
2106.12574,1
2106.13249,2
2106.13976,2
2106.14977,2
2106.15467,4
2107.00082,2
2107.00528,4
2107.00894,4
2107.01078,2
2107.01856,2
2107.02083,3
2107.02457,0
2107.02603,0
2107.02609,2
2107.03577,2
2107.03619,1
2107.04164,0
2107.04378,2
2107.04781,1
2107.05850,0
2107.06543,2
2107.06547,2
2107.08295,1
2107.10083,0
2107.10159,0
2107.11986,0
2107.12046,4
2107.12477,2
2107.13329,2
2107.13498,2
2107.13684,0
2107.13704,2
2108.00268,0
2108.00953,1
2108.01068,1
2108.01080,3
2108.01174,2
2108.02816,0
2108.02846,2
2108.03319,0
2108.03760,2
2108.03906,2
2108.04001,4
2108.04020,2
2108.04378,0
2108.04605,4
2108.04741,0
2108.04769,1
2108.04940,2
2108.05020,1
2108.05410,0
2108.05436,3
2108.05525,1
2108.07578,2
2108.08603,1
2108.09918,2
2108.10254,2
2108.11711,0
2108.11762,4
2108.13036,1
2108.13063,1
2109.01220,2
2109.01703,2
2109.01954,4
2109.02202,2
2109.02529,2
2109.02944,2
2109.03202,3
2109.03283,2
2109.05073,1
2109.06449,3
2109.06580,3
2109.06740,3
2109.07212,1
2109.08270,0
2109.08279,1
2109.08292,1
2109.08621,2
2109.08884,1
2109.09138,0
2109.09202,0
2109.09566,4
2109.09586,2
2109.09696,2
2109.10085,2
2109.10285,3
2109.10633,1
2109.10697,2
2109.12998,1
2109.14309,1
2109.14381,2
2109.14493,2
2110.00840,2
2110.01152,3
2110.01167,2
2110.01311,0
2110.01810,1
2110.01835,2
2110.01909,0
2110.02610,0
2110.03192,0
2110.03485,4
2110.03754,0
2110.03759,2
2110.04441,0
2110.04649,0
2110.06831,0
2110.07722,1
2110.07729,2
2110.08744,0
2110.09152,3
2110.09174,1
2110.10007,1
2110.10482,4
2110.10790,2
2110.11262,0
2110.11536,0
2110.11822,2
2110.11924,2
2110.13287,0
2110.13606,2
2110.15058,1
2111.01726,2
2111.02044,4
2111.02244,2
2111.02859,3
2111.02874,2
2111.03048,4
2111.03466,1
2111.03628,0
2111.04879,0
2111.05527,0
2111.06958,2
2111.07908,0
2111.08357,1
2111.08587,3
2111.09478,2
2111.09739,0
2111.10046,2
2111.10518,2
2111.10595,1
2111.11588,0
2111.13136,3
2111.13447,1
2111.13770,3
2112.00799,1
2112.01040,4
2112.01195,0
2112.01451,2
2112.01452,1
2112.01603,2
2112.01844,0
2112.01991,2
2112.02513,0
2112.02563,1
2112.02690,0
2112.03178,0
2112.03324,1
2112.04087,0
2112.04605,4
2112.05657,2
2112.06771,4
2112.06864,2
2112.07045,2
2112.08736,3
2112.08759,4
2112.09462,0
2112.09468,4
2112.10107,3
2112.10190,2
2112.12754,2
2112.13557,1
2112.15360,2
2112.15544,2
2201.00548,4
2201.00668,4
2201.00764,2
2201.01647,0
2201.01729,1
2201.03702,1
2201.05026,2
2201.05159,2
2201.06202,4
2201.06378,4
2201.06406,4
2201.06779,0
2201.06783,2
2201.07381,4
2201.07763,2
2201.07984,0
2201.08032,2
2201.08225,1
2201.08299,2
2201.08300,2
2201.08772,1
2201.08883,3
2201.08950,2
2201.09222,2
2201.09424,1
2201.09555,0
2201.11109,2
2201.11165,1
2201.11331,2
2201.11580,2
2201.12107,2
2201.12382,0
2201.13143,3
2202.00383,0
2202.00710,4
2202.01030,1
2202.01040,2
2202.01291,2
2202.01645,2
2202.02125,2
2202.02430,3
2202.02734,2
2202.03155,2
2202.03520,2
2202.03971,0
2202.04311,4
2202.04611,0
2202.04787,2
2202.05957,2
2202.06255,1
2202.07596,1
2202.09283,2
2202.09301,3
2202.09791,0
2202.11333,2
2202.11337,0
2202.11629,1
2202.11798,0
2202.12018,0
2202.12107,0
2202.12597,4
2202.13252,2
2202.13424,3
2202.13887,0
2203.00467,1
2203.00938,2
2203.00964,0
2203.01310,0
2203.02192,3
2203.02776,2
2203.02958,2
2203.03265,4
2203.04172,1
2203.04363,1
2203.04482,0
2203.04741,4
2203.06550,3
2203.07782,4
2203.08617,4
2203.08895,0
2203.09126,2
2203.09361,0
2203.09555,1
2203.09608,3
2203.09634,1
2203.09952,3
2203.10941,2
2203.11386,4
2203.11420,2
2203.11981,2
2203.12969,2
2203.13125,2
2203.13236,0
2203.14018,1
2203.14405,1
2203.15103,0
2203.16280,4
2203.16616,2
2204.00747,3
2204.00755,3
2204.01437,0
2204.02255,2
2204.03429,1
2204.03471,2
2204.03536,1
2204.03563,1
2204.03752,2
2204.04040,4
2204.04196,1
2204.04821,1
2204.04918,4
2204.05133,2
2204.06550,3
2204.07612,2
2204.08107,4
2204.08377,2
2204.08687,0
2204.08810,4
2204.09109,2
2204.10018,1
2204.10357,0
2204.10358,2
2204.10438,0
2204.11736,4
2204.12993,1
2204.14116,4
2205.00215,4
2205.00804,0
2205.00880,1
2205.01331,2
2205.02220,1
2205.02959,0
2205.03151,1
2205.03219,4
2205.03347,3
2205.03375,4
2205.03447,2
2205.04034,2
2205.04423,1
2205.05228,3
2205.05515,2
2205.06854,2
2205.07985,0
2205.08108,0
2205.08452,2
2205.08974,2
2205.09327,0
2205.09752,2
2205.09753,4
2205.10123,2
2205.10175,0
2205.10464,1
2205.10575,0
2205.10932,0
2205.10990,4
2205.11005,4
2205.11788,0
2205.12159,2
2205.12392,0
2205.13095,2
2205.13134,1
2205.13471,2
2205.13583,2
2205.13954,4
2205.15126,1
2206.00520,2
2206.01240,4
2206.01818,0
2206.01954,1
2206.02039,0
2206.02169,1
2206.02238,4
2206.03044,2
2206.03703,2
2206.04513,2
2206.05421,1
2206.06088,2
2206.06089,4
2206.06279,2
2206.06473,1
2206.06994,0
2206.07080,1
2206.07341,4
2206.07461,1
2206.07762,4
2206.07988,0
2206.08494,4
2206.08611,0
2206.08788,0
2206.08932,0
2206.09203,2
2206.09360,2
2206.09743,3
2206.10418,3
2206.10454,2
2206.10593,0
2206.10847,2
2206.11477,4
2206.11753,1
2206.11812,1
2206.11900,4
2206.11996,2
2206.12142,4
2206.12862,1
2206.12909,3
2206.13349,2
2206.13387,0
2206.13637,1
2206.14187,2
2206.15170,4
2207.00902,2
2207.00907,4
2207.01058,2
2207.01091,4
2207.01239,1
2207.01693,3
2207.02258,1
2207.02922,2
2207.03025,2
2207.03086,2
2207.03122,0
2207.04479,0
2207.04515,2
2207.04630,2
2207.05188,2
2207.05324,4
2207.06118,1
2207.07392,2
2207.08365,1
2207.08379,2
2207.08599,1
2207.08814,4
2207.09025,2
2207.09374,2
2207.09860,3
2207.10017,0
2207.11007,4
2207.11089,2
2207.11324,4
2207.11803,2
2207.11897,2
2207.12007,0
2207.12162,2
2207.12688,1
2207.13131,2
2207.14535,2
2207.14744,1
2208.02029,4
2208.02914,0
2208.03087,1
2208.04148,2
2208.04373,3
2208.05764,2
2208.06033,4
2208.06501,0
2208.06623,2
2208.06946,0
2208.07628,1
2208.08021,1
2208.08035,0
2208.08058,4
2208.08345,1
2208.08374,0
2208.08552,0
2208.09569,1
2208.09590,2
2208.09916,3
2208.10265,2
2208.10469,3
2208.10921,2
2208.11349,4
2208.13266,0
2208.14694,2
2209.00459,2
2209.00570,2
2209.00626,2
2209.01288,3
2209.01410,2
2209.01714,2
2209.02275,4
2209.02427,0
2209.02552,2
2209.02679,1
2209.03668,1
2209.04160,2
2209.04265,3
2209.06455,1
2209.07368,3
2209.07449,2
2209.07667,0
2209.07948,1
2209.09618,2
2209.09632,2
2209.09772,3
2209.09991,3
2209.10656,0
2209.11067,0
2209.11950,2
2209.12417,2
2209.12423,2
2209.12619,2
2209.12643,4
2209.13446,0
2209.13578,2
2209.13627,2
2209.13873,3
2209.13939,2
2209.14035,2
2209.14750,4
2209.15133,2
2209.15214,2
2209.15317,4
2209.15597,4
2210.00283,1
2210.00450,0
2210.00620,0
2210.01344,2
2210.02019,1
2210.02769,2
2210.03918,1
2210.03994,4
2210.04723,2
2210.05027,1
2210.06553,2
2210.06649,3
2210.08141,2
2210.08608,4
2210.08874,1
2210.09394,0
2210.09515,2
2210.09917,0
2210.09992,4
2210.10903,0
2210.11151,4
2210.11584,2
2210.11731,0
2210.12114,2
2210.12487,0
2210.13207,2
2210.13623,2
2210.15906,0
2211.00828,1
2211.00914,4
2211.01036,2
2211.02452,1
2211.02992,4
2211.03157,2
2211.03769,0
2211.03934,1
2211.04119,4
2211.04509,2
2211.04976,2
2211.05423,4
2211.06011,2
2211.06329,3
2211.07882,0
2211.08467,0
2211.09937,2
2211.10446,1
2211.10851,3
2211.11407,0
2211.11650,0
2211.11956,2
2211.12190,2
2211.13051,0
2211.13432,3
2211.14003,2
2211.14343,2
2211.14422,3
2211.14531,2
2211.14541,2
2211.15234,2
2211.15258,2
2211.15566,2
2211.16242,2
2211.16327,0
2211.17199,1
2212.00061,0
2212.00121,1
2212.00342,2
2212.00994,0
2212.01022,0
2212.01354,2
2212.02932,1
2212.03387,3
2212.03828,3
2212.03911,0
2212.04088,0
2212.04327,1
2212.06940,1
2212.08967,0
2212.09196,0
2212.09292,2
2212.09926,3
2212.09937,2
2212.10320,2
2212.10435,2
2212.10535,2
2212.10802,4
2212.11214,0
2212.12575,0
2212.13591,0
2212.13631,2
2212.13894,0
2212.13912,1
2212.14084,0
2212.14462,2
2301.01913,1
2301.02758,1
2301.03099,1
2301.03220,3
2301.04993,2
2301.05345,4
2301.05433,2
2301.05478,2
2301.05535,2
2301.05608,0
2301.05995,2
2301.06387,0
2301.07427,0
2301.07629,1
2301.09028,1
2301.09770,0
2301.09833,1
2301.10034,0
2301.10289,0
2301.10823,2
2301.11722,0
2301.11879,0
2301.11977,3
2301.12158,2
2301.12178,4
2301.12382,2
2301.12507,0
2301.12569,2
2301.12805,2
2301.12962,4
2301.13276,2
2301.13556,4
2301.13755,4
2302.00064,2
2302.00332,4
2302.00389,0
2302.00843,2
2302.00893,0
2302.01152,3
2302.01542,2
2302.01555,0
2302.01561,0
2302.01578,1
2302.02119,0
2302.02231,2
2302.02570,1
2302.02614,4
2302.02633,2
2302.02985,1
2302.03180,2
2302.03578,4
2302.03800,3
2302.03822,2
2302.04528,1
2302.04752,2
2302.06083,3
2302.06455,1
2302.06540,4
2302.06582,1
2302.07120,0
2302.07654,3
2302.08198,2
2302.08479,2
2302.08748,4
2302.08759,2
2302.09068,0
2302.09270,2
2302.09276,4
2302.09298,2
2302.09363,4
2302.09377,2
2302.09419,0
2302.09425,0
2302.09665,2
2302.09891,4
2302.09938,2
2302.10146,2
2302.10407,4
2302.10639,3
2302.11165,4
2302.11880,2
2302.11909,1
2302.11965,0
2302.12195,4
2302.12359,4
2302.12667,4
2302.13797,3
2302.13941,3
2302.14146,1
2302.14208,0
2303.02442,3
2303.02536,4
2303.02819,2
2303.03139,2
2303.04147,2
2303.04148,1
2303.05288,2
2303.05501,4
2303.05622,0
2303.05729,0
2303.06605,0
2303.07047,1
2303.07128,4
2303.07957,0
2303.08264,0
2303.08286,2
2303.08291,2
2303.09056,2
2303.09210,4
2303.09325,0
2303.09343,1
2303.11899,3
2303.12659,4
2303.13192,3
2303.13512,2
2303.13566,0
2303.13638,1
2303.14272,0
2303.14480,0
2303.14647,0
2303.15027,2
2303.16359,0
2303.16680,4
2303.16949,1
2303.17879,0
2304.00188,4
2304.00986,0
2304.01204,0
2304.01457,0
2304.01664,1
2304.01771,0
2304.02005,1
2304.02413,0
2304.02711,0
2304.02754,0
2304.03103,2
2304.03144,4
2304.04751,1
2304.04753,3
2304.04827,1
2304.05147,2
2304.05271,0
2304.05872,3
2304.06798,0
2304.07520,4
2304.07948,3
2304.08293,2
2304.08349,4
2304.11318,2
2304.11524,4
2304.11861,2
2304.11905,4
2304.12000,4
2304.12653,4
2304.12998,0
2304.13023,2
2304.13269,2
2304.13350,0
2304.13863,2
2304.14094,2
2304.14204,0
2304.14531,4
2304.14583,2
2304.14670,2
2304.14678,0
2304.14712,0
2304.14760,1
2304.14864,4
2305.00561,3
2305.00931,2
2305.01721,1
2305.02255,0
2305.02327,2
2305.02485,2
2305.04134,0
2305.04475,4
2305.04567,2
2305.05460,2
2305.05821,3
2305.06087,2
2305.06358,0
2305.06967,2
2305.07465,2
2305.08112,2
2305.08144,0
2305.10032,2
2305.10192,4
2305.10654,2
2305.10679,0
2305.10834,2
2305.10883,0
2305.11087,1
2305.11308,0
2305.11430,0
2305.11472,2
2305.11581,2
2305.11598,0
2305.11624,3
2305.12623,0
2305.13030,0
2305.13452,0
2305.15109,1
2305.15486,0
2305.17291,1
2305.17574,1
2305.18071,2
2305.18269,2
2305.19861,2
2306.00175,1
2306.00790,0
2306.01270,3
2306.01420,3
2306.01746,1
2306.01872,0
2306.01913,0
2306.02019,0
2306.02071,1
2306.02257,0
2306.02487,2
2306.02593,4
2306.02864,2
2306.02910,1
2306.03197,0
2306.03381,2
2306.03606,0
2306.03659,0
2306.03753,2
2306.04025,2
2306.04292,2
2306.04324,4
2306.04422,2
2306.04440,0
2306.04541,1
2306.05066,2
2306.05490,1
2306.05801,2
2306.07464,2
2306.07706,1
2306.07856,4
2306.07863,0
2306.08204,0
2306.09138,0
2306.09309,3
2306.09966,4
2306.10290,4
2306.10765,0
2306.10999,2
2306.13157,2
2306.13484,3
2306.13546,4
2306.13657,2
2306.13659,2
2306.13660,2
2306.14683,3
2306.14915,0
2306.15182,4
2306.15266,4
2306.15482,4
2306.15489,4
2306.15500,0
2306.16207,0
2306.16958,1
2307.00067,2
2307.01211,2
2307.01548,0
2307.01933,4
2307.02131,2
2307.02254,2
2307.02738,0
2307.03362,2
2307.03937,4
2307.04347,4
2307.04349,0
2307.04721,0
2307.05793,4
2307.06126,1
2307.06399,1
2307.06941,1
2307.07513,0
2307.07515,2
2307.07524,1
2307.07526,2
2307.07919,4
2307.08024,3
2307.08242,1
2307.08262,2
2307.08401,3
2307.08424,4
2307.09004,4
2307.09320,2
2307.09858,4
2307.10221,2
2307.10460,2
2307.10693,2
2307.11468,2
2307.11516,2
2307.12087,1
2307.12133,1
2307.12287,3
2307.12289,1
2307.12626,0
2307.13552,1
2307.13700,0
2307.13854,0
2307.14246,2
2307.14634,0
2307.15217,2
2307.15451,1
2307.15723,2
2307.15910,1
2307.16013,0
2308.00225,0
2308.00505,0
2308.01589,0
2308.01797,0
2308.01936,0
2308.02608,2
2308.02835,2
2308.02944,0
2308.03146,2
2308.03161,4
2308.03176,2
2308.03527,2
2308.03789,0
2308.03880,2
2308.03929,0
2308.04241,2
2308.04299,1
2308.04436,2
2308.04719,1
2308.05385,4
2308.05583,4
2308.05585,0
2308.06025,0
2308.06374,0
2308.06378,4
2308.06920,2
2308.06942,0
2308.07322,3
2308.07323,2
2308.07411,2
2308.07457,2
2308.07942,4
2308.08029,1
2308.08155,0
2308.09219,3
2308.09289,2
2308.09502,0
2308.09719,2
2308.10441,2
2308.10899,0
2308.11234,3
2308.11432,2
2308.11585,0
2308.11755,1
2308.12755,2
2308.12794,2
2308.13067,0
2308.13192,0
2308.13658,2
2308.13755,4
2308.14242,2
2308.14521,3
2308.14719,1
2308.14732,0
2308.15002,4
2308.15030,3
2308.15710,0
2308.15833,2
2308.15863,0
2308.15899,0
2308.16328,2
2308.16493,0
2308.16781,4
2309.00238,0
2309.00300,0
2309.00709,2
2309.01194,2
2309.01249,0
2309.02009,2
2309.03217,1
2309.03224,0
2309.03638,2
2309.03651,0
2309.03773,4
2309.05269,4
2309.05371,0
2309.05999,2
2309.06286,2
2309.06373,1
2309.06888,2
2309.06938,2
2309.07947,4
2309.08254,2
2309.08611,1
2309.08614,2
2309.08817,0
2309.08916,4
2309.09323,0
2309.09405,0
2309.09770,2
2309.09898,0
2309.09971,0
2309.09972,2
2309.10253,0
2309.10324,4
2309.10371,2
2309.10532,0
2309.11224,2
2309.11231,2
2309.11452,1
2309.11753,0
2309.12071,0
2309.12113,3
2309.12696,1
2309.13834,4
2309.15129,0
2309.15484,4
2309.15577,0
2309.15817,2
2309.15979,0
2309.16102,1
2309.16593,2
2309.16697,0
2309.17255,2
2309.17319,2
2310.00013,3
2310.00637,2
2310.00804,2
2310.01378,1
2310.01470,1
2310.02054,0
2310.02360,4
2310.03131,1
2310.03188,0
2310.03457,0
2310.03715,2
2310.03780,0
2310.04951,0
2310.05086,4
2310.05123,4
2310.05143,0
2310.05167,4
2310.05171,4
2310.05425,4
2310.05430,2
2310.05690,0
2310.05753,4
2310.06089,4
2310.06428,2
2310.06441,1
2310.06541,3
2310.06603,4
2310.06656,4
2310.07472,2
2310.07613,2
2310.07802,2
2310.07944,2
2310.08008,0
2310.08043,3
2310.08406,1
2310.08535,0
2310.08773,2
2310.08842,2
2310.08949,0
2310.09217,2
2310.09383,0
2310.09462,2
2310.09781,4
2310.10312,3
2310.11246,4
